Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
2015-05-03,2015-05-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,2.193662685769859,2,0.2,2.8884
2015-05-03,2015-05-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,2.9549102790337356,7,0.2,2.0475
2015-05-03,2015-05-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,3.351726986187859,3,0.2,-0.3444
2015-05-03,2015-05-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,6.739473896041906,6,0.3,-36.1764
2015-05-03,2015-05-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,4.3535242742011695,3,0.2,-9.594
2016-09-18,2016-09-22,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,1.3862943611198906,1,0.2,1.05
2016-09-22,2016-09-26,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,2.1407717968314417,9,0.7,-6.0048
2016-09-22,2016-09-26,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Labels,2.8656235882069705,2,0.2,5.796
2016-01-10,2016-01-17,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,4.393461012299545,4,0.0,34.3656
2016-01-10,2016-01-17,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,4.2623981472183505,2,0.0,13.2962
2017-05-06,2017-05-11,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,2.4898941912990393,10,0.8,-18.802
2017-05-06,2017-05-11,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Furniture,Bookcases,6.436894962884987,7,0.32,-119.1918
2017-05-06,2017-05-11,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Storage,6.651158351408708,5,0.2,-57.951
2016-07-31,2016-08-06,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Appliances,5.649467074443931,4,0.1,72.358
2016-07-31,2016-08-06,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,6.456706859252007,4,0.0,165.3496
2016-07-31,2016-08-06,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,4.787408405976297,1,0.0,33.3172
2016-07-31,2016-08-06,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,5.6129091043066754,3,0.0,30.0234
2017-03-27,2017-03-29,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,2.7730885972814323,2,0.2,1.5008
2014-03-14,2014-03-19,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Binders,3.528945416197611,4,0.2,11.1672
2014-03-14,2014-03-19,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Storage,4.406475315076191,1,0.0,3.2392
2014-03-14,2014-03-19,Standard Class,Consumer,United States,Logan,Utah,84321,West,Technology,Accessories,4.428433007488037,12,0.0,6.624
2014-03-14,2014-03-19,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Storage,3.1072736482868986,2,0.0,5.7672
2014-03-14,2014-03-19,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Binders,4.143896341051349,2,0.2,20.1656
2016-07-14,2016-07-18,Second Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Fasteners,3.421326752957321,9,0.0,13.3245
2016-12-01,2016-12-01,Same Day,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,6.7626462664732685,9,0.2,86.3928
2016-08-29,2016-09-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,5.492732171029375,4,0.4,-56.448
2016-08-29,2016-09-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,5.1052179365822035,4,0.5,-81.94
2016-08-29,2016-09-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,1.5009614360980166,2,0.7,-2.7888
2016-08-29,2016-09-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,2.4496248356433608,7,0.2,-2.3814
2016-06-24,2016-06-30,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,6.091106241434848,9,0.0,123.4548
2017-03-30,2017-04-03,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,1.904343829975201,5,0.7,-4.7625
2014-12-20,2014-12-22,First Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,3.9696879576225452,2,0.2,10.3936
2014-12-20,2014-12-22,First Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Accessories,4.290130619969345,3,0.2,21.5928
2014-12-20,2014-12-22,First Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Chairs,5.494508954860854,3,0.2,-42.4116
2014-12-20,2014-12-22,First Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,5.406812962701336,5,0.2,77.672
2014-12-20,2014-12-22,First Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,2.245803078895061,2,0.2,2.64
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,3.4183822064162563,4,0.0,14.4648
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,5.716830313505459,3,0.0,48.4704
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,4.96535894922662,2,0.0,38.4372
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,6.3056546564405345,9,0.0,136.665
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,5.361902308173147,3,0.0,14.8491
2017-05-11,2017-05-17,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Art,1.8322614125373848,2,0.2,0.5904
2017-05-11,2017-05-17,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Storage,4.323019454093849,2,0.2,-14.8832
2017-05-11,2017-05-17,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Paper,2.060258722263062,2,0.2,2.14
2017-05-11,2017-05-17,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Furniture,Furnishings,2.196780034097069,1,0.6,-6.9965
2016-06-24,2016-06-28,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,2.2733622343171422,2,0.8,-19.602
2016-05-17,2016-05-18,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Supplies,4.192227188023968,7,0.0,18.8993
2016-05-17,2016-05-18,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Labels,2.7485521444115397,2,0.0,6.8714
2016-05-17,2016-05-18,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Furniture,Furnishings,5.16043365918465,4,0.0,17.324
2017-06-29,2017-06-30,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,6.79896667190533,5,0.2,302.373
2017-06-29,2017-06-30,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,4.880602536010955,3,0.0,39.213
2017-06-29,2017-06-30,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,2.5400259490090797,2,0.0,3.0368
2017-06-29,2017-06-30,First Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,4.148043294556035,3,0.0,22.4316
2014-03-31,2014-03-31,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,0.6162661362239876,1,0.7,-0.5964
2014-12-16,2014-12-21,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Paper,3.6186715590704397,7,0.2,12.7008
2014-12-16,2014-12-21,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,4.052966857768123,2,0.6,-74.9526
2017-05-18,2017-05-20,First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,5.845582917586702,2,0.2,38.7792
2015-05-12,2015-05-16,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Phones,5.311154615349529,2,0.2,20.1584
2017-12-03,2017-12-07,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,6.259504979304475,2,0.0,88.7332
2015-12-12,2015-12-17,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,2.2213750375685026,3,0.0,2.2194
2015-10-10,2015-10-11,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,3.836437018471551,7,0.0,21.7728
2015-04-18,2015-04-20,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Storage,6.854533811072749,7,0.0,9.4717
2015-04-18,2015-04-20,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,4.1424996041091475,2,0.0,27.882
2014-06-07,2014-06-11,Second Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,5.59818118927493,3,0.5,-209.7693
2017-09-01,2017-09-07,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Art,2.149433913499871,1,0.0,2.9562
2016-05-22,2016-05-22,Same Day,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Labels,2.7555697170701863,3,0.0,7.2177
2016-11-11,2016-11-15,Standard Class,Home Office,United States,Apopka,Florida,32712,South,Office Supplies,Binders,2.387661265349165,2,0.7,-6.9216
2016-11-11,2016-11-15,Standard Class,Home Office,United States,Apopka,Florida,32712,South,Office Supplies,Appliances,6.511067536845002,3,0.2,50.3658
2014-11-25,2014-11-29,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Storage,7.02011921335229,4,0.0,55.896
2014-11-25,2014-11-29,Second Class,Home Office,United States,New York City,New York,10009,East,Furniture,Bookcases,5.6238442059731675,3,0.2,-37.9434
2014-11-07,2014-11-12,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,4.821442182151594,7,0.2,46.179
2016-07-18,2016-07-23,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,2.8079558660770725,3,0.2,3.3099
2015-03-29,2015-03-31,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,5.364292355471569,6,0.0,99.9408
2015-03-29,2015-03-31,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,2.386006701133118,3,0.0,4.5402
2015-03-29,2015-03-31,Second Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,3.993602992420569,3,0.0,20.7675
2015-03-29,2015-03-31,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,3.040705639196722,3,0.0,9.5616
2016-04-07,2016-04-12,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,6.491854912462439,3,0.1,146.388
2015-06-13,2015-06-19,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Office Supplies,Binders,2.225704048658088,2,0.0,3.8822
2015-06-13,2015-06-19,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Office Supplies,Binders,3.4288125486951286,2,0.0,13.428
2015-06-13,2015-06-19,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Technology,Accessories,4.233816607508695,2,0.0,14.9556
2015-02-18,2015-02-24,Standard Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Labels,4.128101659020234,2,0.0,28.0876
2015-02-18,2015-02-24,Standard Class,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,3.5985170140335447,1,0.2,-0.8886
2017-11-12,2017-11-16,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,2.3942522815198695,2,0.0,4.5816
2017-11-12,2017-11-16,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,2.3233676321765744,3,0.0,2.3025
2017-11-12,2017-11-16,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Supplies,3.3648791189880436,3,0.0,8.0997
2017-03-05,2017-03-05,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Fasteners,2.186051276738094,2,0.0,2.528
2017-03-05,2017-03-05,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,5.403397842998544,4,0.0,57.5016
2017-03-05,2017-03-05,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,4.859502278758318,2,0.0,62.7004
2017-03-05,2017-03-05,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,2.9801108926510342,3,0.0,9.1581
2016-03-03,2016-03-03,Same Day,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Supplies,3.2714682749873716,3,0.0,7.605
2016-03-03,2016-03-03,Same Day,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,3.591266625246936,3,0.0,11.9952
2016-12-24,2016-12-25,First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,3.5380565643793527,5,0.0,16.032
2016-10-07,2016-10-09,First Class,Corporate,United States,Spokane,Washington,99207,West,Technology,Machines,6.731733834736662,3,0.2,62.82
2016-12-09,2016-12-13,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Technology,Phones,3.7300213974451113,3,0.2,-9.153
2017-11-20,2017-11-24,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Furniture,Chairs,5.349808641336175,2,0.2,-23.5764
2015-12-12,2015-12-16,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,3.15136756508544,4,0.2,6.4308
2017-02-03,2017-02-08,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,1.5855549719707684,2,0.7,-2.588
2017-02-03,2017-02-08,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Paper,4.756138665124023,3,0.2,40.3536
2017-09-21,2017-09-25,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,1.0674655596712728,2,0.7,-1.5264
2017-04-30,2017-05-05,Standard Class,Home Office,United States,Danville,Illinois,61832,Central,Office Supplies,Binders,3.792608639876413,7,0.8,-69.3952
2014-11-03,2014-11-07,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,6.665632761070125,4,0.0,219.5088
2014-11-03,2014-11-07,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,3.9099408392238217,2,0.2,18.336
2014-11-03,2014-11-07,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,2.1810951954063356,2,0.2,2.8478
2016-12-30,2017-01-04,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,1.932100953781127,2,0.2,1.9926
2016-12-30,2017-01-04,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,2.68866348730202,2,0.2,1.0284
2014-09-17,2014-09-21,Standard Class,Consumer,United States,Chula Vista,California,91911,West,Office Supplies,Envelopes,5.214609617474552,3,0.0,85.9818
2017-11-24,2017-11-27,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,3.358985532852846,4,0.0,9.9936
2015-04-24,2015-04-28,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,3.295466427029913,1,0.0,7.5371
2015-03-09,2015-03-12,First Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,4.740749480229915,5,0.2,29.799
2015-03-09,2015-03-12,First Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,5.888545493100141,3,0.2,22.4925
2017-06-02,2017-06-03,Same Day,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,3.2712405450740634,4,0.2,9.1872
2016-09-19,2016-09-24,Second Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Binders,2.561250216375334,3,0.2,4.1832
2016-09-19,2016-09-24,Second Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Supplies,1.979621206397625,3,0.0,1.872
2014-10-31,2014-11-03,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Technology,Phones,6.611148163223566,8,0.2,83.5128
2017-11-23,2017-11-27,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,2.010091463545043,1,0.6,-4.04
2017-11-23,2017-11-27,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Labels,2.5273273656719524,5,0.2,4.176
2017-11-23,2017-11-27,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,5.4088922636584185,2,0.2,16.6788
2017-11-16,2017-11-21,Standard Class,Home Office,United States,Escondido,California,92025,West,Office Supplies,Art,3.192942442841696,4,0.0,6.0736
